cpu_usage,memory_usage,latency,status
22.30697693,227.443328,2.833304772,0
18.29264653,180.7550164,1.279292506,0
20.29101693,237.1178682,2.849521503,0
22.30639297,208.6462448,1.516530222,0
24.85791879,224.6814511,1.294011366,0
20.00903066,185.007912,1.523680768,0
24.5475264,210.0387404,3.413732803,0
21.58464217,184.2218567,2.380061762,0
17.13845982,193.2828943,1.220478118,0
18.21848387,235.1755104,0.959319944,0
21.37194087,184.2441083,1.464653659,0
23.93606732,183.8558679,1.03792523,0
19.63148944,202.1050401,2.423899203,0
24.81314006,205.9020953,1.272367736,0
15.92842963,204.6337193,2.261319567,0
22.18571949,180.8454593,0.56671882,0
22.75455753,199.9430485,0.944004161,0
18.6389345,210.6783139,2.485790119,0
24.31595019,233.9304052,2.126147609,0
17.6947293,162.7435802,1.832756704,0
17.60142876,218.8872975,2.274487552,1
17.41818322,173.5089431,1.304117362,0
18.35695358,171.1196272,3.245088988,1
18.86712704,171.8543013,3.358490678,1
22.5676148,160.1453129,2.781317144,0
19.36400932,176.1990435,3.020399958,1
22.72353051,185.7247487,2.390943497,0
20.27538705,177.4065519,1.090010899,0
15.98317651,219.031433,3.197205703,0
23.67868469,191.5679034,2.42568249,0
19.54295711,182.0881238,1.612525839,0
20.18685156,196.3081993,0.907422645,0
23.00324369,217.5774643,0.763477107,0
20.45961199,197.4404077,1.435643627,0
18.63575291,206.8641626,3.345960271,0
22.33860368,205.2938349,1.439402725,0
22.44887243,175.5433098,3.180483456,0
23.64560096,179.9965387,3.280923661,0
21.17242129,167.6412228,2.785742396,0
18.21783929,168.4078855,3.083278211,1
18.65307686,229.3298733,2.665693074,0
16.73464603,181.1431499,2.773087988,0
19.96960118,230.8141914,2.169324497,1
18.26929856,171.5632207,0.871773119,0
21.86532669,192.5426768,0.552634007,0
17.59391298,171.9474771,3.007628002,1
16.19756166,213.5787681,2.950394754,0
15.7528835,227.7132106,3.26653998,1
17.31234655,167.1428776,2.592842732,0
19.28953699,162.1993385,0.693086734,0
16.86543609,203.2463669,1.814995637,0
24.23175382,166.4224288,0.728177245,0
21.90183793,226.0672541,1.037781372,0
15.31665529,169.8898888,2.160636006,0
18.61926172,205.4752085,2.445603277,0
23.35144477,197.7140357,3.491644931,0
18.28904645,229.018234,1.861277223,0
17.29730275,198.9654351,3.262771069,0
24.97458962,186.7307788,1.717051564,0
23.81455632,165.6169981,3.450831862,0
20.29356157,163.536945,3.047826266,1
22.6564386,218.6796919,1.135242064,0
16.06174844,172.6380249,2.031776725,0
21.99930472,170.7928387,1.230375249,0
16.86829938,211.8948995,2.604531819,0
17.93097239,231.2111983,0.741301477,0
15.57029459,215.2885071,3.427646315,1
16.24696267,198.6428742,2.373116091,0
18.95108991,236.5759128,3.375834834,1
15.2056565,202.6275658,1.319395318,0
23.26446873,235.3410417,1.875796707,0
21.00557657,193.7683536,3.334486559,0
24.17455174,193.4269621,0.779727752,0
15.50143331,222.5924723,3.145596002,0
15.21928071,224.6481379,2.873360071,0
24.36716386,216.9337696,1.821737343,0
24.00835808,238.4372252,1.041881896,0
22.2695272,200.8397879,2.600542787,1
19.40879625,186.0208835,1.102908036,0
16.40854643,235.7023915,2.868560014,0
23.42374547,183.8725368,1.330084169,0
24.81209594,170.8596272,0.98964669,0
23.07111053,189.429133,2.939327754,1
23.64175738,188.2252161,2.811860572,1
24.87439668,209.8727211,1.905884738,0
19.04306461,231.6615811,0.887405269,0
19.02887325,184.6414956,1.953653351,0
21.16686441,217.4249639,1.751166559,0
23.4733737,181.388311,3.094545621,1
20.73931636,218.9637253,3.26825855,1
15.81083838,218.6480387,1.598768928,0
23.6088526,228.0847676,1.1441983,0
23.66416557,238.0728793,2.492369575,1
22.26212502,162.561741,2.770294767,0
17.44854526,209.6627311,2.567026602,1
23.53250231,239.2606767,1.98414887,0
17.85751824,235.8949774,3.468029607,1
21.09568347,194.581244,1.948480779,0
20.22733268,225.8436922,0.578962292,0
18.99340461,210.8433634,2.712980826,0
15.03095215,237.8264315,1.655951805,0
22.3908997,195.334005,2.426594674,1
19.88608377,170.0211692,0.862553117,0
17.80080047,170.3483542,1.593127879,0
18.56464758,190.7988519,1.916421584,0
20.66362724,198.5334335,0.595978801,0
15.87330339,217.5157444,2.477237352,0
17.87913595,195.0165502,1.408199526,0
15.33660545,237.5098324,3.434455876,0
23.59489077,161.4969398,1.466328221,0
16.00213744,201.1075816,2.432324308,0
18.43341508,183.3026022,1.441566208,0
22.91127903,218.8383461,0.519733994,0
21.67704772,236.1949962,1.419333682,0
16.64003084,198.2994609,1.558583601,0
23.17860929,199.7950623,0.854400058,0
23.32855103,167.8316834,1.082802868,0
16.48985223,220.5386094,3.123350193,0
15.02444002,210.8718366,1.416970754,0
23.7657447,220.0242414,0.779399713,0
16.46431653,222.9154051,1.118949531,0
15.23475114,234.5877992,2.132251053,0
19.51819105,186.3862653,2.671963764,1
18.87919777,228.7619578,1.809313652,0
22.40827503,237.6601086,2.507632695,1
17.68970512,199.3449359,2.672145185,0
20.60737004,195.4927091,3.410968214,1
19.08582692,232.491187,2.446591513,1
24.28495551,183.7168343,3.082618068,0
23.81149956,227.2072819,3.207409294,0
22.51139873,217.0472114,3.347742943,0
23.60276843,206.6888767,1.024204947,0
23.52898378,190.6349177,0.701597457,0
24.09362104,216.7195948,0.778741864,0
20.35286172,194.3378527,2.736228196,0
17.45498796,202.5737602,2.437148276,0
23.48927964,224.4247215,2.162978017,0
18.66028875,178.5015445,0.591487468,0
17.04652997,230.2954033,0.55787417,0
24.16971158,170.275741,1.886940694,0
16.45680619,196.5916911,2.005458559,0
16.74864341,238.6835282,1.151491457,0
15.62019706,190.4553793,1.179314549,0
18.70634255,162.7179654,2.479669583,1
24.520188,160.8687759,1.270889985,0
16.08034642,227.1172544,2.45479442,0
23.780187,175.1317317,2.948148574,0
22.52755283,186.0026833,1.484503667,0
16.96494897,184.9864424,2.447595063,0
19.84454169,234.2442089,3.176149761,0
19.05760312,194.3305696,1.140694176,0
21.87643605,162.193477,3.497087594,0
16.90359966,169.4536873,1.699678955,0
19.69099746,221.3231302,2.290340387,0
15.74085994,217.9332677,2.413720133,1
15.91479547,233.8657272,3.084371651,0
17.49164226,181.8087023,2.714699524,0
16.45866767,217.9898783,1.506225357,0
17.405226,193.8848733,1.195900779,0
21.36083883,192.96846,1.299481912,0
22.53988978,164.0902462,2.292443919,0
22.31387521,239.5912008,0.860940652,0
23.20032154,201.5438176,0.760818167,0
17.51265616,194.890377,1.056400766,0
17.90983819,192.8977191,2.073318931,0
22.62319889,170.9227854,0.641178997,0
22.91240769,238.9115842,2.1181214,0
24.09102436,171.4362795,1.889876953,0
21.46775759,172.5777214,1.635754762,0
17.08996115,161.893701,2.272648614,0
21.87167391,220.8964182,1.693652584,0
21.23669108,189.0276109,1.747079916,0
23.16658664,212.9386445,2.187116394,0
16.13280732,224.6903861,2.798771412,0
23.27155116,224.1543441,1.585572398,0
22.00842374,162.487409,3.351177824,0
16.78698801,201.2872417,2.684630469,1
23.41606054,173.9507134,1.321580031,0
17.01187249,163.1697806,2.89924296,1
23.67538248,165.7758155,0.807587724,0
18.27676602,239.6015894,1.811594789,0
18.43109047,223.2483302,3.403591943,0
24.26204369,179.0959657,2.358229939,0
23.03648808,226.6490189,2.997904756,0
22.28888423,234.3340948,2.091287479,0
15.41908946,192.5181027,2.423855084,1
17.99406874,174.3373291,1.60833515,0
18.77746142,208.1335767,0.836406717,0
15.06776648,238.861371,1.446247721,0
17.06787832,226.7882815,3.137828366,0
22.37375071,211.4587186,0.991422074,0
18.21583534,175.4129187,2.388594226,1
21.67822557,215.4658938,1.164154752,0
24.10157223,165.7179674,2.062251636,1
15.43380714,199.2907427,2.327260313,0
18.48516675,203.7284412,0.914798401,0
20.97090664,174.8211099,0.834869693,0
17.95793695,225.1536616,3.020526195,0
23.66796084,228.8619804,2.419871032,1
17.19059468,205.7874644,1.920552413,0
16.07034716,236.8099759,1.176315202,0
21.282651,182.1580232,0.715955171,0
23.97441401,191.9973449,1.916305337,0
22.38738812,171.2510542,1.533508366,0
16.36744589,187.4917556,1.392882992,0
16.89202881,165.1200907,3.097659383,0
18.44411616,238.8309785,2.630865391,0
17.20735805,181.3148815,2.947385586,0
22.63063372,227.8739741,2.837587675,0
21.81878459,218.7030605,2.200490808,0
15.43402352,230.0960212,3.186299814,0
16.70663021,176.5753308,2.415536497,1
21.33197711,208.4713329,3.240776147,0
19.48993492,162.5212224,2.770804423,0
16.62073269,179.4157786,3.080070547,0
23.61948604,203.6464128,1.56865633,0
15.56833498,229.3449937,3.459380045,0
23.07350131,181.6240001,1.078589231,0
17.27965085,161.5426421,1.47624038,0
15.01283844,167.4175064,2.910189243,0
24.63613626,239.8949158,1.629379595,0
19.54957904,166.0962065,3.205237795,0
22.11341769,161.5950501,1.378364011,0
22.79679569,217.3878446,2.044639734,0
18.11932385,172.483431,1.784239073,0
22.14382621,162.3482254,2.658749057,0
23.22537749,196.7599429,2.290363801,0
22.94655074,194.7541338,0.655234227,0
23.0445425,217.201538,1.30220505,0
22.16363058,194.5456319,2.673077682,0
20.76567443,199.0914013,3.324732085,0
16.43951645,211.4328551,2.039016406,0
24.55109101,232.6148383,3.069229179,0
15.99271786,204.1048509,2.605784474,1
15.03759344,169.9140364,1.723895962,0
16.25792786,231.4991217,3.467906934,0
21.06320815,226.5295715,0.763323769,0
22.39352244,208.4290169,2.70930217,0
15.83411762,236.3677498,3.316479973,1
18.10247156,204.0202177,1.514890453,0
24.2508267,233.1247926,2.376884187,1
15.71751842,215.0804508,2.026916431,1
24.19278498,222.7582672,1.027357033,0
19.33656631,166.8151168,2.522659163,0
21.35387314,218.5129266,1.660112253,0
20.43043997,192.0671575,1.163188003,0
18.3452893,209.1201331,3.157653788,0
22.65895391,185.5338778,3.183137328,0
17.83724584,162.838065,1.71428516,0
22.04263899,215.5656863,2.00512611,1
24.5349932,182.2610591,2.00220001,1
20.82980312,195.6559305,3.254566556,0
17.66760282,180.9190782,2.085114878,0
16.59477242,177.1264063,2.376474075,1
24.65586231,202.094424,0.658290171,0
17.81444947,161.6675611,0.826897695,0
15.94738013,175.4855621,1.010734937,0
22.22478838,238.373055,1.998138948,0
22.54819445,228.606371,1.206058326,0
17.7076005,192.2893453,1.376294732,0
19.76905301,239.0217993,3.469560888,0
15.57726919,236.371148,1.494365514,0
16.35556434,236.2748878,2.228894212,0
21.75719533,209.7758209,1.39020803,0
23.61942041,176.3385689,3.233786784,0
15.88094939,236.2746004,0.738378827,0
22.02270319,164.096486,3.024522888,1
21.34871801,221.4038743,1.735574358,0
19.95775495,181.7852282,2.641591812,0
20.76393936,219.0792681,2.954360946,0
17.27447736,229.4486797,0.6689365,0
20.36154515,163.6745716,1.730240625,0
19.26021081,202.7918863,2.695463565,0
18.68760329,178.4910455,1.299726059,0
20.97896542,207.1720221,0.718526918,0
24.29585712,186.6337038,2.944269931,0
22.87863225,231.062194,2.876553975,0
17.05649476,224.3707192,2.938766813,0
18.5512462,161.6628363,1.590607545,0
20.28186679,170.9238166,2.084542309,0
17.80112125,213.4708417,2.907538902,1
17.49722885,173.0582641,1.623850185,0
19.34788162,212.9779797,3.139858745,0
18.24093874,166.3753051,2.131765193,1
24.54481909,168.5276865,1.449021121,0
21.69639638,192.5414409,2.545060408,0
23.43125138,164.2659862,1.33738441,0
17.09400815,213.5363376,2.226602017,0
24.91434065,189.4556412,0.662807157,0
20.11770903,220.9154654,3.030955518,0
17.56279007,193.612235,0.645016821,0
22.29677255,202.1610706,1.50531916,0
22.97204211,227.7231268,1.788685706,0
18.77937694,221.9185273,3.098152139,0
16.24561136,189.8799125,1.435577092,0
19.23184145,172.7076626,2.359333599,1
22.81956853,188.1002264,0.631201928,0
15.24592672,239.8000189,0.506759456,0
22.15523329,211.6063797,2.354971396,1
23.15433401,219.5227838,1.381420157,0
15.74522554,237.4019762,3.305240168,0
15.88834456,165.6104121,0.821508008,0
15.57573935,229.3513564,2.223874275,1
15.44137983,239.2873205,2.349000068,0
20.27354415,183.1880741,1.063528432,1
17.04635603,172.2852401,2.625667065,1
20.75425036,177.9138735,2.544244547,0
23.16826043,220.6302697,3.289779305,0
19.20011415,201.4917604,3.393699614,1
17.77440282,184.7699015,2.171795584,0
15.92928784,176.1315932,1.747990398,0
16.75899627,165.3548558,2.31720312,0
15.11868743,173.7141636,1.328584409,0
17.25498826,183.5669601,2.488615294,0
20.18508492,228.3724007,1.917721724,0
17.01514137,215.1608633,2.063762738,0
18.22804328,166.3941316,0.694748485,0
24.20244407,193.6862859,2.889786994,1
18.36405739,205.6044735,0.880033097,0
16.48061584,231.2196695,2.372711612,0
16.64402301,204.4731374,2.694705289,0
16.927008,195.7852879,1.206284976,0
22.00631472,165.1866223,1.813489683,0
19.14667937,214.9137964,3.19189349,0
17.65116098,237.4382133,2.343974882,0
22.7129947,237.5118065,0.713041325,0
18.48936145,201.2074606,2.28278183,0
24.16552935,198.132068,0.662360073,0
16.4967803,208.2504466,2.886856468,0
19.27543437,186.8179275,0.724687561,0
24.51840007,189.0010741,0.965961937,0
17.52942788,239.8066366,2.340767842,1
16.79639443,233.1748042,0.941993961,0
23.03533288,197.3680504,3.248267921,1
17.76057441,197.2605115,0.643260843,0
15.16132307,176.8625561,2.859332296,0
20.84269983,198.1060701,2.878682811,1
21.96660643,206.3802181,0.950288616,0
22.35954033,181.2869048,2.460521451,0
18.79056185,201.6686389,1.199141717,0
21.89208606,229.3522946,1.098586098,0
16.57435122,226.5504722,0.523648115,0
20.59083862,207.825761,1.388649814,0
18.80552319,199.6015699,3.33450722,0
21.62259414,180.4342188,0.779490724,0
18.57624348,181.7186114,1.24113848,0
17.34729389,160.7315728,3.35924326,1
20.54356751,186.7686145,2.546262096,0
18.9554409,175.2915131,2.766406971,0
19.83529458,216.0386836,1.300522999,0
15.78436341,230.6999187,3.331820726,0
16.58187283,222.678182,0.629039395,0
21.11276103,181.9834586,0.790324744,0
19.45784701,210.0798565,0.565899043,0
18.459427,213.6626524,1.508052205,0
22.16874064,193.1221313,0.874097525,0
23.7197435,232.3449966,2.867922126,0
23.69872576,234.6866197,2.423701389,0
17.14911769,210.6891777,1.251786263,0
19.62364766,178.4596563,0.896794504,0
21.66782169,167.2097149,3.104061647,1
20.80006635,166.0761965,0.99754086,0
17.01246746,230.7089753,0.795280614,0
23.55196877,180.7495121,1.40499061,0
16.1702625,210.6037741,3.478077495,0
20.19822291,198.7539064,1.661859745,0
21.47662389,221.8475044,2.416443486,1
18.54687299,186.6512358,3.137595247,1
16.58790868,181.9839831,2.232800244,0
16.12077059,177.6285268,1.921692293,0
19.20018071,168.9419497,1.745181678,0
20.4848129,175.5788235,1.634107787,0
18.21882268,230.7411843,2.279569303,0
19.72600774,212.7825315,1.116339748,0
19.15939491,174.184121,0.50538515,0
22.84921928,173.7585061,1.863376176,0
19.28508693,172.7582762,2.714639682,0
17.33235271,207.4734037,2.146043344,1
20.71835619,206.143778,3.49220932,0
16.43016971,235.0254015,0.98671612,0
16.56438798,175.6569053,1.967225014,0
19.79201883,203.8629882,1.37135054,0
23.6368086,223.555328,1.081249676,0
17.89245602,164.2921606,2.663349373,0
17.30378813,196.8470838,1.792975616,0
20.85110487,187.903779,0.995341755,0
21.92035321,203.3920713,3.320069789,1
23.04218379,237.8121896,1.740647803,0
22.09177755,187.1401254,1.044643909,0
21.58692307,235.7867298,1.216733979,0
22.95661841,176.0641156,2.306949049,0
21.04144612,195.8114024,2.635939055,0
17.8132838,216.4593501,1.877229565,0
23.27231795,182.6255326,3.353152635,0
22.87749512,187.9393383,0.50044382,0
18.81653734,174.7657305,3.19564909,1
19.44126652,172.2060247,1.101012211,0
22.02459377,234.6982093,1.609719682,0
18.05053066,177.3038512,3.278439493,1
19.35322034,209.8654894,1.295264187,0
16.65886319,173.5879921,0.994787675,0
15.53441736,238.5642544,1.049022211,0
16.80458344,200.0502717,2.812837778,0
24.90231883,239.9089718,0.566703458,0
21.44528806,208.6819626,2.837068564,1
15.53124297,160.7229779,2.9501503,1
15.8407036,180.7881234,1.176411795,0
16.19622566,227.0614216,1.699819277,0
19.55360497,229.7704588,2.789638121,0
18.92421917,209.8427054,2.346163789,0
24.14044488,202.999187,3.23970117,0
16.83072936,196.8766152,1.339739509,0
22.14667147,207.0548796,3.284427474,0
21.48314733,176.3581462,1.397636911,0
21.20420989,224.1362842,1.725566284,0
23.62711043,184.2988096,0.935618252,0
23.77249776,207.6433029,2.439431401,1
20.1508092,238.0398486,1.428769156,1
15.4875413,229.1220069,1.117633602,0
22.35906414,220.4982955,0.811699624,0
24.86985454,194.7193001,3.270427292,0
20.68153963,200.1329471,0.789471908,0
18.15712596,228.3836794,0.5780774,0
16.58792928,228.8984336,1.1902203,0
22.78816627,211.439883,3.238814034,0
20.44597244,161.6909683,1.06257741,0
21.32969249,228.4991063,1.205737235,1
19.83592081,224.350356,0.523843758,0
22.22790373,217.6675454,2.670966827,0
21.22759112,225.7850808,2.944489617,0
24.19461131,192.8086927,1.433080668,0
16.86536988,178.6012033,1.590570907,0
19.91417117,214.6392815,2.693473723,1
17.98651662,239.8314313,0.533436727,1
23.27134217,207.9176938,1.117251453,0
21.54393093,226.8877289,3.412397553,0
17.9010472,172.1442994,2.354894915,1
22.68371725,228.9819731,1.342481835,0
18.03390434,191.2273759,2.722781668,0
19.01361877,226.1524608,1.632525193,0
16.09605062,170.6467692,2.020771836,0
15.17581318,178.4320722,2.699131171,0
19.03909914,216.168922,1.786293262,1
19.10830927,216.7058276,1.689461813,0
18.50538475,170.3449224,1.030383548,0
16.21803422,228.6741709,1.115429083,0
20.45441249,176.6877678,1.896091339,0
21.83192578,165.4502288,2.205700076,0
18.95132072,201.9240082,1.544934527,0
18.26897435,166.8214391,2.612118449,1
20.87680141,178.6991652,1.987075304,0
18.65561811,209.0139117,1.907407935,0
15.49142861,185.858517,3.395530981,0
19.81479882,201.2796685,1.455143911,0
17.91565373,210.7935716,3.488062193,1
17.75454379,196.8009418,3.480629187,0
21.60220496,219.9851503,3.026688042,0
18.17113157,194.7477559,1.957965964,0
20.24414182,208.3475853,1.308687982,0
20.17283515,223.8437866,3.129020312,0
20.12840566,163.9422322,1.454292053,0
17.83664974,182.5604452,0.751721385,0
21.26289705,169.287508,0.720765174,0
23.31973994,205.4059923,0.911151711,0
24.21145185,173.0854417,3.473875982,0
15.72843818,204.081807,2.890162876,0
24.8633345,196.7108481,0.938770465,0
20.89894562,201.8266632,0.839134471,1
18.91447714,173.0923927,2.837415399,0
16.61513064,208.6373549,2.076833375,1
20.53933682,222.0226033,0.521358222,0
18.55584814,228.6701379,2.341333959,0
21.59679885,195.6573678,1.393563515,0
20.2124758,186.489735,1.719177172,0
16.77247717,213.3149784,1.521109069,0
18.4943935,167.8016502,0.877034014,0
23.31122835,229.60962,1.72758811,0
20.24890059,176.2686886,3.287198917,1
22.22267537,232.4480573,0.5128646,0
19.02486502,205.1739048,1.84643909,0
17.15053116,217.4912571,3.052486446,0
16.57827399,160.0002097,1.048095008,0
23.2438268,166.2929336,1.631910447,0
18.52645662,186.195242,2.636623291,0
22.2823948,226.4208363,2.248154739,0
20.19049133,196.399886,1.409691199,0
20.37175576,198.272165,2.564266008,0
16.14354357,167.9286457,2.117411721,1
19.81652418,239.9831486,2.765944142,0
18.92363148,185.8149021,1.676457693,0
17.19068345,205.2048245,1.864150352,0
24.13823061,236.7093762,2.43778601,0
19.65699229,226.172583,2.676228064,0
18.56412881,234.0699443,0.608673013,0
16.09547665,219.5759635,1.526864738,0
16.47667639,192.8769323,2.372923132,0
21.36558382,179.945018,2.156064461,0
16.47318974,213.4314638,3.178042215,0
16.80220549,198.5980092,1.549333425,0
17.56862052,193.3343974,3.344040584,0
19.40486766,213.0313191,2.689979528,0
21.8590699,225.7732652,3.408201081,1
15.77566658,188.1415274,1.746795949,0
20.10890465,175.4373477,3.481903752,0
21.29110698,183.3307252,2.729814998,0
15.62304018,228.8465924,0.550659507,0
22.78224342,238.2071181,2.219986451,0
21.61774897,217.9296464,1.155011211,0
20.40799207,182.5600327,1.925964125,0
18.84805501,191.406404,1.756461421,0
23.26283476,175.9825475,1.512695353,0
16.02537436,181.5267472,3.204539643,1
15.85728744,199.2433292,1.950873608,0
23.27133164,182.1485284,1.685918441,0
23.86062274,197.7073304,2.409808114,0
24.708956,211.5896794,3.474746148,0
19.34620423,201.6896171,2.221102289,0
23.16952401,216.2256894,1.111786767,0
22.4381401,162.4416092,3.161436529,0
23.35395485,225.7834146,0.935015823,0
20.46957373,208.3287094,1.748787739,0
24.85920752,188.1153687,3.407653758,0
17.79708588,194.8616372,2.684807922,0
21.67357046,170.719211,2.029625149,1
17.4223429,203.8326289,2.511416765,1
19.17583837,197.672376,0.699523254,0
19.0795065,178.3454469,0.761095605,0
19.4945238,215.1734484,1.427636076,0
24.59093158,212.6311772,2.878740866,0
15.03658559,214.880216,3.167405385,0
20.08107762,226.8191049,1.072197748,0
23.01440542,161.6213481,1.446398987,0
21.40736434,237.1773199,2.985725332,0
22.23651517,201.5002403,1.261351399,0
24.55318527,177.8476996,1.496361589,0
23.10897802,186.4553315,3.347735561,0
16.48958983,168.4068392,0.807885707,0
18.19743673,213.0295672,2.561771384,0
21.28875678,224.8245161,1.326167985,0
19.58687076,221.9676501,0.884729215,0
19.08539023,218.9719557,1.399490027,1
22.10577241,217.427173,0.791406374,0
20.28518888,194.107593,1.761695868,0
19.74429819,197.00054,1.49591837,0
15.79236949,233.0057484,2.042926128,0
15.21565948,237.9918401,1.210133835,0
20.39638992,212.8736789,2.404848315,0
23.09419049,195.1988626,3.257926253,0
21.11769002,234.5305764,1.326819016,0
20.384156,183.2043709,2.65864415,0
24.58564121,214.1201228,2.278936927,0
16.7124737,208.3466846,3.473585243,1
17.70943662,175.7005799,2.814968293,0
18.53352636,217.3396958,2.634404828,1
15.19739078,229.0945783,3.174464196,1
24.81423508,211.5992655,2.589707273,1
20.86089055,192.3284953,0.93068712,0
22.59558952,203.4318113,2.874293787,1
19.10714946,239.1437098,2.889502947,0
16.20507594,200.9609472,1.443269399,0
21.16799398,173.7325507,2.550747148,1
20.96271939,196.8383185,2.12011459,0
20.50347235,170.4578537,1.9911893,0
19.18074284,181.5760226,3.143830649,0
22.51631063,233.6796728,2.141011219,1
21.90249734,181.41593,0.703574274,0
23.29443672,212.4287527,2.099339369,0
23.73802848,191.508789,1.73677616,0
21.89296026,202.1227439,2.955182393,0
17.40471619,212.7746793,1.071074333,0
19.66410724,208.5594481,1.700903589,1
22.68036105,221.6412782,2.790792342,1
17.67976658,208.2442386,2.600103769,0
21.12217135,162.9177221,1.468262888,0
15.67010453,207.9264434,1.324935885,0
17.99561101,191.3610478,0.823092039,0
19.87884499,176.8573303,0.511143508,0
23.70688957,183.2774562,0.77499954,0
22.62764559,235.6656879,0.985827918,0
19.27437297,185.4621937,1.840210783,0
15.74497792,169.7561267,1.601121951,0
20.54778366,196.3071219,0.796154296,0
17.26972744,162.4561793,1.074732637,0
16.85005524,165.0943918,0.584762642,0
17.78784168,219.5788557,3.408435298,0
22.38374821,183.2410339,3.438564041,1
20.53660853,171.6352697,1.098356691,0
23.34313822,175.0116152,1.789220434,0
21.2501462,228.0292461,1.970466717,0
18.03312281,230.7647348,2.263598559,0
24.98348551,167.6860036,2.073131844,0
24.03942279,239.3435232,3.408097286,1
15.42417674,196.8432043,0.793797378,0
18.60968761,216.2420288,2.948765299,1
20.82542757,172.7821174,2.507692779,0
19.24327328,225.701987,1.950711269,0
15.62081888,233.2920647,2.776454994,0
19.84386138,220.2830561,1.26861328,0
24.70632236,182.4096851,1.072378681,0
23.03253139,167.145574,2.635250984,0
24.80531811,203.1816369,3.40473472,0
24.76852749,187.9534296,2.743239549,1
23.26999426,232.0256455,3.267416246,0
18.59776807,198.164825,1.541498395,0
19.49915752,185.1824139,1.958435367,1
15.47505543,176.1156719,2.836411114,1
15.81485411,198.4144327,1.069794895,0
15.91431543,205.2854159,3.411647245,0
19.31973784,182.06592,3.430685335,1
21.64147663,192.4204174,3.109337641,0
23.5105127,172.8417425,3.2277501,0
18.97255026,182.8464246,1.163672587,0
21.43576348,200.2433423,1.55256954,0
21.8396536,178.5726811,2.528397049,0
18.85633518,220.5219384,2.784524143,1
18.16538077,195.9771951,3.193916408,0
16.22190305,197.2966605,2.80026717,1
21.2555603,236.3003258,3.105997273,1
24.89677588,186.9193545,1.508072577,0
18.84714045,217.8775591,0.877003798,0
15.17024811,171.0208221,1.118842995,0
15.45902939,217.0498502,0.665747972,0
22.39926516,167.5871475,0.682054914,0
23.83576905,199.0947021,1.027221401,0
21.99154197,230.7681477,3.291101192,0
18.68283855,198.8009358,1.453995663,0
15.93371791,227.2447279,2.106159538,0
23.23788977,180.7323202,2.358177288,1
15.84347935,206.4753625,2.626302392,1
17.43690427,203.1918622,3.179929537,0
15.72563229,204.4434884,1.849154397,0
17.65072031,178.3224971,2.081955196,0
15.00750434,209.0135971,1.471671358,0
17.64184492,183.6504172,3.188500842,0
22.04107345,185.8203865,0.745397426,0
19.45420168,192.0631795,2.444671843,0
22.02748256,168.3880816,2.806119343,0
21.18484155,189.6601058,1.728966476,0
16.61516401,224.1362235,2.903490434,0
24.39629441,173.0329489,2.846729516,0
23.90139757,222.0059906,0.793111437,0
24.61871409,184.2467017,1.870210002,0
21.92353567,172.7930795,1.571757908,0
15.753491,206.8141058,2.245841499,0
23.37127474,167.5818365,3.271596885,1
16.3970252,219.3216104,0.778009199,0
24.51168924,238.6608401,1.774749453,0
22.46462233,177.1072299,0.96275201,0
15.43303631,166.5778457,3.311334421,0
24.85868556,191.8511785,3.139721264,1
18.11862792,182.9774175,1.444258949,1
24.87146908,208.0332154,2.109726456,0
16.68152018,196.9405011,2.30586995,0
18.88251419,160.1014252,0.643355321,0
16.00281379,186.1205548,0.588599011,0
22.88999299,182.995351,3.028151836,0
16.81430316,198.2500721,2.938897335,1
19.73835807,221.8843758,1.352353112,0
21.13668746,231.6625907,2.614696055,0
18.4084543,209.2108767,2.544628729,1
16.54761056,218.1344396,1.106541037,0
23.4300023,236.6542717,2.910080316,0
19.88202507,178.5533116,2.02228195,1
20.30454576,234.612854,3.251816087,0
17.50183086,215.7831928,1.790428941,0
17.22033829,200.5479449,0.965247705,0
20.28495946,195.9933962,0.723507619,0
15.38556072,234.5161086,3.176361243,0
16.14230208,171.6921489,3.32456152,0
20.81799549,195.2191655,1.473053281,0
24.00110682,173.6839965,1.312751019,0
21.36403541,163.2759308,1.328427485,0
22.76321403,172.0613849,3.125830306,0
17.79495474,179.3803731,3.348070075,0
17.18268578,236.7380152,3.133151615,0
19.12245935,227.6044337,3.063507117,1
22.33059857,177.6139261,2.774070643,0
20.57367268,169.2834962,1.575052748,0
24.74245499,217.8593403,2.244598895,0
15.92035764,229.2951304,2.810497536,0
17.6855379,195.3005551,3.310764542,0
20.59719209,177.9078396,1.205066275,0
15.70029112,169.7116923,3.149188644,0
24.59450845,161.3642869,3.035779562,0
19.18084314,221.4654179,0.93038418,0
24.71714925,185.958144,1.857914177,0
15.54139599,238.5986987,2.471221678,0
21.95171152,198.0238826,2.915427331,1
23.37058868,169.9399835,2.290930581,0
20.90171123,161.581698,3.216607835,1
16.85959055,198.7341686,2.509115659,0
17.80199459,187.3692533,3.181782042,0
15.12387244,211.7217365,2.775793749,1
19.05866684,202.7623527,1.399723242,0
23.32341779,231.9664585,3.463184337,0
20.25064469,201.7124659,1.253241865,0
17.29313098,204.0106791,3.280824807,0
24.26826945,182.6182314,1.705119413,0
15.47524345,186.9722555,2.22616916,0
20.03547926,203.8801402,1.136632738,1
21.55696834,234.6344233,2.603165425,0
23.64358905,210.8286354,2.336538119,0
